None	CNG0-COM12-1399	0.000000
None	CNG0-COM6-2746	0.000000
None	CNG0-COM2-275	0.000000
None	CNG0-COM7-993	0.000000
None	CNG0-COM15-4916	0.000000
None	CNG0-COM7-3487	0.000000
None	CNG0-COM5-1496	0.000000
None	CNG0-COM9-3033	0.000000
None	CNG0-COM0-3787	0.000000
None	CNG0-COM19-138	0.000000
None	CNG0-COM16-515	0.000000
None	CNG0-COM10-1886	0.000000
None	CNG0-COM19-104	0.000000
None	CNG0-COM9-2352	0.000000
None	CNG0-COM11-1873	0.000000
None	CNG0-COM3-2071	0.000000
None	CNG0-COM3-584	0.000000
None	CNG0-COM2-1687	0.000000
None	CNG0-COM4-4616	0.000000
None	CNG0-COM12-4516	0.000000
None	CNG0-COM6-3158	0.000000
None	CNG0-COM15-914	0.000000
None	CNG0-COM16-4514	0.000000
None	CNG0-COM18-4800	0.000000
None	CNG0-COM2-4835	0.000000
None	CNG0-COM0-3455	0.000000
None	CNG0-COM2-2082	0.000000
None	CNG0-COM11-4231	0.000000
None	CNG0-COM10-3242	0.000000
None	CNG0-COM6-3541	0.000000
None	CNG0-COM12-2091	0.000000
None	CNG0-COM10-4302	0.000000
None	CNG0-COM9-4420	0.000000
None	CNG0-COM13-2126	0.000000
None	CNG0-COM4-4130	0.000000
None	CNG0-COM9-650	0.000000
None	CNG0-COM7-2176	0.000000
None	CNG0-COM0-2143	0.000000
None	CNG0-COM14-3921	0.000000
None	CNG0-COM11-1342	0.000000
None	CNG0-COM15-3486	0.000000
None	CNG0-COM9-4579	0.000000
None	CNG0-COM9-1179	0.000000
None	CNG0-COM1-441	0.000000
None	CNG0-COM2-2751	0.000000
None	CNG0-COM16-3986	0.000000
None	CNG0-COM2-2193	0.000000
None	CNG0-COM16-804	0.000000
None	CNG0-COM8-3335	0.000000
None	CNG0-COM19-2917	0.000000
None	CNG0-COM8-4028	0.000000
None	CNG0-COM19-1101	0.000000
None	CNG0-COM2-3705	0.000000
None	CNG0-COM12-813	0.000000
None	CNG0-COM10-1938	0.000000
None	CNG0-COM6-1068	0.000000
None	CNG0-COM17-4224	0.000000
None	CNG0-COM19-4020	0.000000
None	CNG0-COM0-2680	0.000000
None	CNG0-COM7-31	0.000000
None	CNG0-COM1-3431	0.000000
None	CNG0-COM0-3840	0.000000
None	CNG0-COM15-714	0.000000
None	CNG0-COM11-1835	0.000000
None	CNG0-COM16-990	0.000000
None	CNG0-COM6-2877	0.000000
None	CNG0-COM14-1382	0.000000
None	CNG0-COM18-3714	0.000000
None	CNG0-COM13-4433	0.000000
None	CNG0-COM0-4520	0.000000
None	CNG0-COM10-1642	0.000000
None	CNG0-COM17-1213	0.000000
None	CNG0-COM15-4777	0.000000
None	CNG0-COM12-2333	0.000000
None	CNG0-COM11-4986	0.000000
None	CNG0-COM10-818	0.000000
None	CNG0-COM7-2802	0.000000
None	CNG0-COM16-2017	0.000000
None	CNG0-COM5-2639	0.000000
None	CNG0-COM14-4731	0.000000
None	CNG0-COM2-4191	0.000000
None	CNG0-COM3-1120	0.000000
None	CNG0-COM17-504	0.000000
None	CNG0-COM15-1984	0.000000
None	CNG0-COM6-4722	0.000000
None	CNG0-COM9-2889	0.000000
None	CNG0-COM13-1716	0.000000
None	CNG0-COM10-1121	0.000000
None	CNG0-COM8-202	0.000000
None	CNG0-COM13-828	0.000000
None	CNG0-COM3-2127	0.000000
None	CNG0-COM19-2969	0.000000
None	CNG0-COM4-1745	0.000000
None	CNG0-COM0-3636	0.000000
None	CNG0-COM2-3172	0.000000
None	CNG0-COM17-873	0.000000
None	CNG0-COM18-2071	0.000000
None	CNG0-COM10-1149	0.000000
None	CNG0-COM8-1001	0.000000
None	CNG0-COM8-3608	0.000000
None	CNG0-COM10-249	0.000000
None	CNG0-COM7-1533	0.000000
None	CNG0-COM8-232	0.000000
None	CNG0-COM6-3635	0.000000
None	CNG0-COM17-515	0.000000
None	CNG0-COM8-3339	0.000000
None	CNG0-COM7-0	0.000000
None	CNG0-COM13-95	0.000000
None	CNG0-COM7-933	0.000000
None	CNG0-COM3-1204	0.000000
None	CNG0-COM5-1427	0.000000
None	CNG0-COM1-4675	0.000000
None	CNG0-COM12-3048	0.000000
None	CNG0-COM11-2411	0.000000
None	CNG0-COM2-1487	0.000000
None	CNG0-COM16-3635	0.000000
None	CNG0-COM9-2120	0.000000
None	CNG0-COM5-3255	0.000000
None	CNG0-COM6-2248	0.000000
None	CNG0-COM6-4331	0.000000
None	CNG0-COM14-3730	0.000000
None	CNG0-COM0-3953	0.000000
None	CNG0-COM0-3799	0.000000
None	CNG0-COM16-1722	0.000000
None	CNG0-COM14-3706	0.000000
None	CNG0-COM9-3911	0.000000
None	CNG0-COM13-856	0.000000
None	CNG0-COM11-4165	0.000000
None	CNG0-COM3-1710	0.000000
None	CNG0-COM13-421	0.000000
None	CNG0-COM14-1018	0.000000
None	CNG0-COM0-4034	0.000000
None	CNG0-COM14-1085	0.000000
None	CNG0-COM2-193	0.000000
None	CNG0-COM15-4120	0.000000
None	CNG0-COM8-1752	0.000000
None	CNG0-COM17-4654	0.000000
None	CNG0-COM17-1337	0.000000
None	CNG0-COM14-4743	0.000000
None	CNG0-COM14-1021	0.000000
None	CNG0-COM8-942	0.000000
None	CNG0-COM0-1401	0.000000
None	CNG0-COM9-3107	0.000000
None	CNG0-COM13-188	0.000000
None	CNG0-COM17-1836	0.000000
None	CNG0-COM3-2761	0.000000
None	CNG0-COM7-948	0.000000
None	CNG0-COM0-3741	0.000000
None	CNG0-COM10-4757	0.000000
None	CNG0-COM11-1355	0.000000
None	CNG0-COM7-4135	0.000000
None	CNG0-COM2-4013	0.000000
None	CNG0-COM15-3393	0.000000
None	CNG0-COM8-2560	0.000000
None	CNG0-COM13-3388	0.000000
None	CNG0-COM1-2225	0.000000
None	CNG0-COM6-849	0.000000
None	CNG0-COM17-664	0.000000
None	CNG0-COM18-2309	0.000000
None	CNG0-COM10-3282	0.000000
None	CNG0-COM9-1261	0.000000
None	CNG0-COM14-3794	0.000000
None	CNG0-COM7-40	0.000000
None	CNG0-COM6-4982	0.000000
None	CNG0-COM10-4793	0.000000
None	CNG0-COM1-3563	0.000000
None	CNG0-COM3-3647	0.000000
None	CNG0-COM8-648	0.000000
None	CNG0-COM18-3437	0.000000
None	CNG0-COM12-2255	0.000000
None	CNG0-COM18-62	0.000000
None	CNG0-COM3-4222	0.000000
None	CNG0-COM17-3573	0.000000
None	CNG0-COM3-4954	0.000000
None	CNG0-COM11-3667	0.000000
None	CNG0-COM0-4231	0.000000
None	CNG0-COM3-1130	0.000000
None	CNG0-COM12-426	0.000000
None	CNG0-COM17-311	0.000000
None	CNG0-COM11-1679	0.000000
None	CNG0-COM14-4759	0.000000
None	CNG0-COM3-1761	0.000000
None	CNG0-COM5-531	0.000000
None	CNG0-COM8-1499	0.000000
None	CNG0-COM17-3649	0.000000
None	CNG0-COM0-730	0.000000
None	CNG0-COM10-4790	0.000000
None	CNG0-COM3-4151	0.000000
None	CNG0-COM4-1221	0.000000
None	CNG0-COM5-1858	0.000000
None	CNG0-COM7-4742	0.000000
